City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
254,Stornoway,GB,2023-02-09 04:30:53,58.2093,-6.3865,38.03,87,75,20.71
255,Auriflama,BR,2023-02-09 04:30:53,-20.6856,-50.5547,70.11,90,23,2.46
256,Peleduy,RU,2023-02-09 04:30:54,59.6289,112.7406,8.47,91,100,1.79
257,Fort Nelson,CA,2023-02-09 04:30:54,58.8053,-122.7002,6.94,93,20,3.44
258,General Jose Eduvigis Diaz,PY,2023-02-09 04:30:54,-27.1667,-58.4167,86.04,39,24,3.6
259,Kilindoni,TZ,2023-02-09 04:30:55,-7.9139,39.6668,80.37,78,100,10.27
260,Bay Roberts,CA,2023-02-09 04:26:47,47.5999,-53.2648,31.33,93,99,5.01
261,Eenhana,NA,2023-02-09 04:30:55,-17.4667,16.3333,66.0,59,92,3.31
262,Viedma,AR,2023-02-09 04:30:42,-40.8135,-62.9967,64.89,69,51,10.49
263,Imbituba,BR,2023-02-09 04:26:48,-28.24,-48.6703,73.31,90,63,10.18
264,Sao Domingos,BR,2023-02-09 04:30:56,-13.3983,-46.3183,72.0,68,58,2.46
265,Ambilobe,MG,2023-02-09 04:30:56,-13.2,49.05,78.48,84,79,2.75
266,Coquimbo,CL,2023-02-09 04:30:56,-29.9533,-71.3436,64.13,88,75,5.75
267,Zhangye,CN,2023-02-09 04:30:57,38.9342,100.4517,40.42,23,3,7.49
268,Klaksvik,FO,2023-02-09 04:30:57,62.2266,-6.589,34.72,90,87,43.13
269,Yangambi,CD,2023-02-09 04:30:57,0.8102,24.4336,67.05,91,33,2.37
270,Shitanjing,CN,2023-02-09 04:30:58,39.2342,106.3439,34.81,45,4,13.91
271,Sao Bento,BR,2023-02-09 04:30:58,-6.2833,-37.75,71.53,77,80,1.83
272,Mayo,US,2023-02-09 04:29:27,38.8876,-76.5119,50.13,72,0,4.61
273,Ponta Do Sol,PT,2023-02-09 04:30:59,32.6667,-17.1,57.7,72,51,7.2
274,Rafraf,TN,2023-02-09 04:31:59,37.1904,10.1837,48.51,57,100,17.58
275,Lebu,CL,2023-02-09 04:31:59,-37.6167,-73.65,58.14,95,5,9.98
276,Tonantins,BR,2023-02-09 04:32:00,-2.8731,-67.8022,72.63,99,87,1.14
277,Provideniya,RU,2023-02-09 04:32:00,64.3833,-173.3,-5.69,59,100,8.95
278,Karratha,AU,2023-02-09 04:32:00,-20.7377,116.8463,94.53,46,0,12.3
279,Shubarkuduk,KZ,2023-02-09 04:32:01,49.1447,56.4872,3.15,95,67,5.7
280,Chimbarongo,CL,2023-02-09 04:32:02,-34.7,-71.05,67.73,38,0,2.75
281,Yerofey Pavlovich,RU,2023-02-09 04:32:02,53.9667,121.9667,3.22,83,98,2.35
282,Pasni,PK,2023-02-09 04:32:02,25.2631,63.471,71.6,69,5,2.3
283,Clarence Town,AU,2023-02-09 04:32:03,-32.5833,151.7833,78.82,57,100,10.09
284,Henties Bay,NA,2023-02-09 04:32:03,-22.116,14.2845,64.09,88,91,4.54
285,Trindade,BR,2023-02-09 04:32:04,-16.6494,-49.4889,74.95,92,100,0.31
286,La Ronge,CA,2023-02-09 04:32:05,55.1001,-105.2842,3.45,85,0,0.0
287,Broome,US,2023-02-09 04:32:05,42.2506,-75.833,38.35,65,0,5.75
288,Along,IN,2023-02-09 04:32:06,28.1667,94.7667,70.63,42,85,2.08
289,Madison,US,2023-02-09 04:31:55,34.7334,-86.5667,68.68,74,75,13.8
290,Gamba,GA,2023-02-09 04:29:52,-2.65,10.0,77.13,90,33,6.29
291,Poum,NC,2023-02-09 04:32:06,-20.2333,164.0167,81.5,81,99,12.3
292,Belaya Gora,RU,2023-02-09 04:32:07,68.5333,146.4167,-32.51,96,100,3.18
